userId,movieId,rating,timestamp
454,1909,2.5,1033316989
201,612,0.5,1593576713
660,750,1.5,1451672203
124,1293,2.5,1159474542
1,1857,3.5,1527480727
968,400,2.5,1416719372
759,1527,5,1232105187
855,86,2.5,1406585322
640,320,3.5,1076101507
191,1056,4,1460800168
579,336,4,1262055036
516,51,3.5,1407835561
442,1103,1.5,1514916873
921,1722,1,1088569960
815,174,0.5,1060581557
806,1972,3,1396916623
143,1642,4.5,1367633036
191,501,1.5,1349998309
533,1599,2.5,1460474599
227,76,4.5,1556959377
313,316,4.5,1040730715
629,1857,3.5,1520097402
949,1397,2,1441204499
302,1105,1,1449283008
654,1897,1,1307384383
996,1664,2,1416908107
460,1719,0.5,1558088410
401,1779,2,1154989162
551,697,3,1214335734
393,1010,3,1433845720
867,732,3.5,1071570421
764,1095,2.5,1402939960
845,969,4.5,1520844332
207,854,1,1476196727
210,666,1,1524867564
115,1781,2,1170619941
737,652,2,1056718068
646,1095,2,1310380408
251,46,0.5,1319721597
219,1071,2,1584326350
407,1615,2.5,1400326922
443,1446,4.5,1126073185
603,149,1.5,1049368474
354,910,1.5,1086340193
888,1154,2.5,1088019412
558,456,5,1124424324
550,1663,3,1505905469
142,877,1.5,1411756096
612,1655,0.5,1264962758
501,966,5,1579412418
840,869,4,1224918735
702,1529,0.5,1299533611
547,929,1,1031469032
659,1024,1.5,1034130552
542,1001,3,1381291499
846,774,2,1332101081
507,244,2,1414667320
596,474,4.5,1055855760
881,382,3,1148806275
281,1127,1,1420804448
424,489,3.5,1434609360
856,1061,1.5,1446275530
270,1678,4.5,1305693366
154,1573,3,1368005277
614,1544,4,1587129171
727,1767,0.5,1440074411
662,1357,1,1147702380
944,397,3,1411755484
83,296,1.5,1162562124
622,107,0.5,1192235670
947,860,3,1310513805
899,954,2.5,1216654054
426,530,4.5,1367794059
275,1849,3,1550187961
713,1107,2.5,1398338175
284,934,0.5,1529951579
980,288,0.5,1515299039
173,706,0.5,1415599088
327,1485,3.5,1298548503
718,215,3,1554628900
63,1305,2.5,1028950515
73,732,2,1559909673
763,1978,4,1152620700
636,1483,4,1253126575
375,1825,2.5,1479800579
633,344,2,1146159270
508,194,1,1122110980
787,158,3.5,1040146103
943,465,2.5,1162313651
398,104,1.5,1203309958
120,34,4.5,1477810659
934,1126,4.5,1299509215
437,639,5,1355478318
829,1750,4,1473100670
676,325,0.5,1308815169
936,1968,1.5,1587522029
465,1832,1,1475340459
286,691,2,1580204793
265,592,1,1132429758
320,141,4,1223925809
673,474,0.5,1491591131
376,1055,2,1030825694
820,884,2.5,1034525079
89,1959,5,1424555515
654,63,2,1206823846
203,1584,4,1180644747
821,1111,1,1278701246
739,304,4.5,1103188232
955,1085,1,1413005555
334,396,1,1565113686
222,334,1,1378698731
41,1976,5,1310970697
708,786,4,1548117659
68,411,1.5,1396544055
988,284,5,1528221431
776,466,5,1223712156
514,80,4,1418017027
873,1716,3.5,1398229938
637,784,5,1025947613
622,1101,2,1593825467
598,1978,3.5,1492937750
937,733,4,1535994748
632,1929,3,1029706342
127,1818,3,1095891285
255,1564,1.5,1111012920
695,1385,2.5,1095517626
16,77,5,1424023087
477,509,1,1075175278
62,1188,2.5,1338390560
881,1033,2.5,1182669638
432,1199,3.5,1217513697
670,462,2,1486865161
268,1331,3,1594618071
35,1612,4.5,1114621615
779,245,2,1024150141
576,122,3,1086520689
494,185,4.5,1578535365
562,32,5,1127186298
469,998,0.5,1327594302
767,1987,4,1434709703
661,762,0.5,1545525844
325,569,2,1571380776
304,310,1.5,1178473682
276,1396,2,1380075873
869,1680,3.5,1488273258
963,830,4.5,1567946508
684,1620,4.5,1495757678
929,992,5,1188445876
201,1080,0.5,1199558374
445,791,5,1057967579
905,1297,0.5,1522050629
324,464,4.5,1266135352
35,678,2,1214268866
977,1480,1.5,1290430895
482,979,4.5,1088462569
728,670,2.5,1474066749
480,1273,3,1541832620
65,698,0.5,1377600665
8,994,0.5,1314287397
301,78,3.5,1406387810
343,534,5,1269085825
431,108,4,1521461656
424,1297,4,1326339295
332,764,3.5,1290452875
438,15,4.5,1208357556
588,370,0.5,1426479369
174,1328,1,1392002742
559,1696,1.5,1519554539
527,205,2.5,1224483497
873,1137,2,1448934209
659,1704,2,1335423771
26,865,4,1570941034
820,1277,4,1507930989
605,441,3.5,1159352942
406,1210,0.5,1299026509
232,859,5,1390961404
533,227,2,1500504668
819,528,0.5,1226594272
550,1692,2.5,1552160659
788,354,1.5,1188876590
505,623,1.5,1456082303
669,1025,2,1158324201
179,1577,1,1121706265
132,1584,3.5,1248368467
823,927,2,1012045910
455,1444,2.5,1069384443
348,1644,1,1203466747
540,1185,3,1558873963
772,161,4.5,1230439222
406,871,4,1358731552
76,1152,4,1286133634
941,1746,1,1585717499
579,1175,2,1353253622
854,444,4,1278756997
492,1791,0.5,1130824679
194,1495,4,1110253404
984,463,1.5,1037594621
162,1754,4,1571090848
347,1054,3,1193440953
951,473,3.5,1198585263
361,557,1,1215143990
769,80,0.5,1372460968
584,1063,3,1003526032
87,240,1.5,1417862097
934,557,2,1149386388
262,590,4.5,1502865342
214,1361,1.5,1215284909
665,1932,1,1112098365
722,1885,1,1059911334
913,1824,1,1267665065
573,1976,3,1426881839
780,1304,1,1548909563
262,1140,3.5,1582574138
730,269,3.5,1488053849
283,1940,3.5,1026105925
648,335,1,1056731558
467,312,3.5,1333029560
380,1077,5,1066215349
362,1092,4,1435713497
449,694,4,1058173072
441,34,1,1246694465
93,1820,2.5,1448409458
621,1842,3,1275698811
753,386,4.5,1319878356
867,249,3,1346992821
424,1135,5,1029925446
142,1118,3,1599851563
291,1434,5,1578536275
432,1203,5,1422618306
749,1071,3,1181931576
852,794,4.5,1246805795
824,852,5,1369530155
689,874,3.5,1325830973
653,1628,0.5,1246529106
701,376,0.5,1150616157
998,724,2,1557485900
49,1611,1,1472528247
302,1914,1.5,1029225573
881,202,3.5,1237954424
190,445,3.5,1455225921
136,1943,1.5,1439922285
555,1957,1,1356725367
404,297,0.5,1054037233
892,1332,4.5,1303349395
865,1747,5,1213436402
602,493,1.5,1587838685
807,338,4.5,1048582659
341,1969,2,1500315456
757,923,5,1229012487
945,1670,3,1101041203
704,1866,3.5,1414306105
318,1090,5,1579973898
618,792,3,1494167199
363,1446,0.5,1052420397
822,1564,3,1051628059
382,1948,3,1226815503
233,1653,2.5,1323309414
777,1517,1.5,1338420835
344,1906,5,1370519947
549,962,1.5,1208126141
817,317,5,1436807973
553,942,3.5,1496367571
529,1861,4,1149197647
856,626,1.5,1053671255
789,75,1.5,1394253058
819,1738,3.5,1575750912
571,939,5,1557821631
935,59,3.5,1207754286
183,386,4.5,1527033330
41,15,3,1533208485
551,1255,3.5,1419085170
397,1641,5,1019268048
704,1701,0.5,1310905384
779,199,3.5,1210183596
494,1940,1,1292165614
659,1378,3.5,1236329967
907,35,1.5,1210054540
333,162,4.5,1371327041
127,1781,2.5,1093152957
558,982,3.5,1398799448
557,799,4,1123418287
1,895,1,1110020464
168,471,0.5,1541260898
620,531,3.5,1301625212
19,1988,3,1352382970
332,792,3,1236856182
584,852,1,1529324861
456,1447,1.5,1190369504
957,348,2,1048558161
109,694,1.5,1001820584
268,935,1,1062081723
445,913,1.5,1251065821
240,147,3,1216960770
929,1398,4.5,1487985761
301,1712,2,1156387168
602,675,3,1296957256
103,1440,0.5,1289666461
988,687,3,1040169268
250,1518,1.5,1542054139
453,1583,4.5,1197812943
520,1280,2,1047399602
153,960,3.5,1581836909
859,686,2,1342200782
174,1127,3,1517110619
343,121,3.5,1088395008
670,419,1,1590970949
431,350,5,1179235274
727,1681,3,1372408143
689,42,4,1414805719
687,1391,3,1399660873
852,29,1,1061460361
850,966,2,1270441088
658,1916,0.5,1063981154
962,785,3.5,1194787085
324,14,4,1435961590
990,920,5,1176617203
673,1977,1,1150484005
639,818,5,1171379243
420,825,2.5,1034407391
594,1509,4,1040413164
485,1213,4,1212287976
659,872,2.5,1099295219
751,295,4,1281068031
412,1207,3,1239167591
936,864,2.5,1153774636
84,548,2,1294721070
113,1906,2.5,1545481074
737,1061,2,1293234713
332,1008,0.5,1324188552
378,1038,1.5,1436664114
755,1947,4,1166919559
655,635,3.5,1310454054
41,595,3.5,1362546068
935,1183,1.5,1526899965
770,1518,4.5,1232690260
959,1353,3,1110945493
797,614,4,1540633200
105,1873,4,1273941815
202,1107,1.5,1109499322
450,1580,2,1030733412
819,1604,3,1566193798
843,1584,1,1394523561
973,1593,3.5,1084672229
266,1611,1,1351709089
910,1046,2.5,1011451235
210,1156,2,1532439988
563,465,4.5,1047181752
118,1480,1,1072851004
713,1326,3.5,1269972696
377,955,3.5,1176777756
551,930,3.5,1532074094
540,1291,0.5,1507754587
771,799,4,1047024781
84,395,1,1363505091
454,1144,2.5,1091710053
667,246,1,1013752390
629,568,2.5,1556340748
514,38,3.5,1262177436
605,245,3,1093559378
678,21,2.5,1588311411
387,1134,2,1011636860
912,1630,4,1013525192
350,394,4,1114260993
296,1434,0.5,1481141687
258,987,5,1199420083
81,1672,1,1548259224
937,1767,1.5,1192584486
268,8,0.5,1431236848
419,1468,1.5,1018955002
235,328,5,1222948248
833,1911,4,1482280045
311,290,2,1344648219
813,1787,3.5,1461337561
975,511,3.5,1086131147
986,912,2.5,1289498172
357,361,0.5,1541776953
213,1933,5,1149709099
574,1623,2,1436267504
49,716,3.5,1325313787
127,219,2.5,1599156118
223,406,1,1271081421
921,753,4,1091184272
279,923,1,1458717774
408,832,4,1276523348
505,1794,1,1486000413
294,1645,2.5,1306084242
796,1792,2,1480674780
277,794,0.5,1343171285
438,1244,4,1531251731
107,595,5,1586780195
658,107,1.5,1056158418
420,581,2,1564144298
611,609,2,1475101985
429,1748,2.5,1327873187
375,1310,1.5,1598907300
73,1773,4.5,1341735509
949,8,2,1265653236
998,806,5,1270132808
634,189,2,1376846826
30,81,3,1456161339
188,108,4,1410421724
364,1345,3.5,1171688625
866,1603,2,1184739891
800,686,2,1437564219
451,346,2.5,1121380982
195,1887,5,1141550073
156,328,2.5,1283860617
172,555,0.5,1266123900
847,1723,4,1134334616
41,302,5,1168829969
63,200,2.5,1074427455
23,893,1.5,1351368939
360,1443,1.5,1102633550
75,1063,2,1083812410
560,1756,3.5,1186530554
672,307,2.5,1129870908
825,1028,0.5,1492793298
118,1657,2.5,1491697900
612,1872,2.5,1495155014
380,1101,3,1224966119
929,468,3.5,1334383311
920,179,2.5,1545240150
679,645,1,1492214871
290,1847,1,1315820676
440,1765,2,1409911516
668,276,0.5,1177485648
933,1176,3.5,1583703705
7,1188,0.5,1282302926
196,1314,1.5,1132029848
421,1402,5,1480280206
568,621,3.5,1226934237
833,638,3,1044539540
193,1776,3.5,1184482478
559,1334,2.5,1147009954
148,930,4,1071242373
787,1937,3,1210330468
669,1413,2,1372273046
202,1881,0.5,1222255398
444,1682,1,1528144840
914,1788,3,1362908655
988,183,2,1212986205
419,1845,1.5,1395345337
427,1330,3.5,1451889061
479,72,3.5,1506966258
475,1243,1,1025875662
126,719,4,1387136939
395,1197,0.5,1585226497
817,1677,5,1392692296
881,1296,3.5,1445762688
806,726,5,1102366907
576,1492,0.5,1165277996
325,269,1.5,1129201788
392,1044,1.5,1235256868
930,578,5,1487435014
688,995,1,1246049167
628,815,5,1513692337
440,1527,2.5,1590887045
204,147,2,1182271420
486,1453,3,1010326676
833,1189,1,1082976031
31,890,2,1042137477
388,310,3.5,1203303169
625,518,0.5,1377291814
877,14,1.5,1050753840
434,132,0.5,1498134298
837,1878,1,1123709239
926,755,4.5,1218309990
376,439,5,1009950069
344,743,2.5,1127916500
443,740,2,1004084584
579,1698,2,1204625176
75,795,4,1584974295
557,263,1.5,1488271882
772,643,2,1280795830
666,1967,1,1501996729
155,1249,3,1371099587
430,258,4.5,1382587852
363,1258,2,1243765256
448,1360,3,1580792347
987,409,2,1228556239
234,1852,1,1320200318
563,975,3,1400841214
818,1048,3.5,1221637109
262,271,2,1262419013
827,1119,3.5,1158871322
125,142,4,1090319625
911,1718,1.5,1383192726
245,1742,1,1547183252
542,902,2.5,1273540733
938,974,1,1553478146
485,1105,5,1599717050
122,274,2.5,1526299178
125,276,5,1472847970
549,1907,3,1540347581
170,1982,4,1261672707
124,465,3,1465244889
869,1232,2,1570820541
35,1320,1.5,1087376519
87,1063,1,1210434928
646,1972,0.5,1123725704
708,288,1,1359208071
786,1148,1,1029362147
201,876,2.5,1036016706
369,1993,4.5,1119185287
797,1307,0.5,1445426180
77,878,2,1398572398
59,180,5,1202859577
431,1121,3.5,1373644222
638,1215,5,1476074096
500,1098,1.5,1532577739
913,447,4,1378441307
109,785,1.5,1138053363
736,1521,4,1140863259
278,561,1,1212652632
68,484,2.5,1182972081
69,849,2,1019705410
165,722,4.5,1584348793
489,116,1.5,1444027550
305,535,2.5,1326821131
909,1122,5,1211954532
674,1352,4.5,1304467421
365,1933,3,1052323045
854,407,1,1255594281
821,1337,0.5,1559042816
379,1726,0.5,1288447379
343,694,3.5,1286070289
947,1172,1,1054963909
899,1366,3.5,1329836208
554,495,0.5,1268659275
354,948,2,1056827029
416,23,5,1041214545
109,1129,2,1155456900
563,1699,2.5,1558440378
762,1603,5,1519821647
497,1826,0.5,1095183769
341,1825,3.5,1064895058
942,558,1,1584624279
383,1617,1,1466295988
533,941,4,1073506566
300,1683,4.5,1349708041
139,1246,3,1259640486
359,855,0.5,1510849101
836,1039,0.5,1400410153
499,891,3.5,1505317756
385,1657,4,1465316787
604,78,1.5,1001065272
959,1346,4.5,1437201290
280,807,2,1125267853
637,1265,2,1070294046
483,1042,1.5,1521785323
909,768,4,1599781484
111,454,4.5,1048669557
866,1467,0.5,1192819292
139,928,1,1152504652
996,277,0.5,1222178265
435,1448,2,1482008827
509,1500,5,1530614627
273,1051,3.5,1097556357
99,514,3.5,1255406275
764,1889,3,1063244609
850,464,2.5,1572393891
104,807,2,1549748209
214,824,4,1246318315
761,363,3.5,1246646855
664,1407,5,1126003338
762,751,0.5,1546998813
787,525,3,1011964739
165,1406,1,1030612404
999,1208,2,1179784519
853,1218,2.5,1158008641
520,1486,4,1396225876
284,56,3,1073413936
517,1254,1,1500549590
657,489,2.5,1206316750
613,1052,2.5,1285352346
164,1856,3,1434494090
886,1607,0.5,1265358356
659,722,4,1362730665
64,1984,1.5,1576118175
91,1208,2.5,1315302549
117,1449,3.5,1342287692
866,1399,1.5,1206588948
267,1892,5,1385695521
822,41,3,1380438153
685,1508,2.5,1074540096
559,1004,3.5,1385415255
140,260,5,1440891202
246,441,1.5,1077524446
661,926,1,1090125354
758,856,2,1438769522
395,84,1.5,1025697420
487,46,2,1147434869
476,440,3.5,1481244438
517,1695,2.5,1584417605
977,1880,2,1384856616
184,1543,3,1362403729
20,986,3.5,1351601527
937,1869,2.5,1207201251
558,1462,3.5,1081501951
524,136,1.5,1073696160
582,1207,3.5,1107015064
529,1733,1.5,1012597904
883,1196,3,1408671538
147,909,4,1572499842
666,861,3,1491921206
304,788,5,1235071094
620,590,1.5,1401832226
748,1952,2.5,1514593016
820,956,4.5,1491047235
864,690,4,1086750650
582,539,3,1206721627
695,1144,4.5,1517365818
762,1305,1,1308417532
228,1332,4.5,1578221373
102,708,5,1546087598
587,1301,5,1166944203
417,1554,3,1094376450
958,295,4.5,1573227540
216,1807,2,1465628263
407,53,2.5,1240423313
399,806,1,1022514384
923,1456,1.5,1461326943
715,52,0.5,1290424924
704,728,2,1101195308
761,72,1,1297583165
499,28,1,1527479754
754,469,0.5,1579479309
465,1936,5,1471854089
691,764,1,1403188167
949,886,2,1342822405
974,912,3,1453834706
731,547,3.5,1000632338
82,1425,3.5,1301907316
604,201,3.5,1417409727
947,1785,2,1066382705
687,1635,2.5,1561835763
751,820,1.5,1261491906
772,1490,0.5,1081588199
903,1676,4,1423908188
365,1619,5,1437887842
163,560,3.5,1587560034
48,1814,4.5,1154084381
511,379,5,1422548770
329,1784,2,1286744126
840,1919,2.5,1177256362
116,1201,2.5,1229936273
941,1076,3.5,1099412917
849,79,4.5,1275437819
337,1409,4,1273767585
881,834,3.5,1044741534
737,1600,0.5,1192957059
864,1032,5,1396512526
840,1238,3,1344867091
147,25,5,1357026480
575,450,4.5,1525200994
806,768,3.5,1093223158
323,755,0.5,1340855825
443,1993,4.5,1050666906
837,1481,1.5,1096853792
13,1485,4.5,1034572412
943,198,2,1514349713
494,1118,4.5,1473606163
701,1743,4,1113107190
287,1971,3.5,1492524933
720,437,2,1568634843
114,1551,4.5,1168957619
480,690,2,1160589926
22,1991,0.5,1550829301
349,1402,3,1537643358
726,587,2,1203271512
683,104,5,1409421403
835,1830,1.5,1132236880
566,1704,2.5,1599795680
906,1986,1.5,1029940001
810,627,4.5,1187734173
320,1063,3,1245531016
126,458,1.5,1550710291
277,364,2.5,1214720942
976,1809,4,1025816722
204,135,4,1494650444
194,374,3,1047262347
681,1256,2.5,1139715452
664,39,2.5,1190527694
547,1988,0.5,1020118640
696,1827,1,1401361028
286,819,2,1465573060
57,47,3,1527905239
734,36,3.5,1437415454
303,1856,0.5,1445050797
163,95,4,1325671201
19,985,0.5,1576234751
370,1385,4.5,1098629082
264,1549,2,1124435523
794,1170,3.5,1235612793
113,1941,3,1493982117
488,368,4.5,1443152941
327,65,1,1111692356
542,1252,3.5,1449001130
647,754,2.5,1556608966
579,1544,3.5,1276203820
65,816,0.5,1290602769
292,1877,5,1502158623
25,1579,4.5,1336346872
549,756,0.5,1214550440
1,181,2.5,1014388243
911,1525,4,1352959964
549,597,0.5,1438606777
141,1179,3.5,1540087077
744,787,1,1219908352
648,1559,3.5,1023322360
901,627,3.5,1540076429
188,1842,4.5,1098314461
128,1459,3,1055997875
201,1835,2,1303615719
127,1123,3.5,1183867527
257,616,3.5,1315500047
676,1396,2,1536605297
547,1587,1,1436630279
194,1386,4.5,1151905558
703,112,4,1176840415
104,453,2.5,1117467620
535,756,2.5,1218824225
265,1193,0.5,1005080308
802,584,4.5,1299861741
942,139,5,1142650385
974,1872,4,1287346219
384,231,2.5,1003130510
260,1263,5,1069405172
414,984,3,1290162190
991,253,5,1343446910
358,1460,5,1101455574
75,1943,4,1184372672
355,561,3,1237642348
584,1446,5,1195787633
771,1327,2,1074584735
910,72,1.5,1564024844
188,1287,3.5,1427968883
973,1858,1,1081765768
685,222,3.5,1277862333
992,1101,0.5,1282802360
290,62,5,1007257519
45,1495,2.5,1223935457
573,1181,4.5,1331675646
83,806,0.5,1062979400
123,125,4,1448345448
358,741,4.5,1510175215
528,1876,4.5,1126508928
66,161,4,1107181496
936,541,2,1333867731
657,626,3.5,1557989188
375,1615,0.5,1044714820
162,1559,3.5,1219890936
746,106,3,1357701895
380,1155,2.5,1392428201
656,1381,0.5,1262581663
358,1709,4,1299714203
188,776,5,1045491433
322,1878,0.5,1139875381
450,1909,0.5,1116789057
474,1821,1.5,1004364190
13,2,4,1429037504
184,233,4,1348352770
111,369,3.5,1359323660
927,1275,2.5,1327539358
508,946,4,1138315832
290,1857,1,1049009643
295,1132,4,1178136224
451,1300,1,1124748212
904,180,5,1579056456
215,1749,2.5,1378565824
974,293,2,1224704868
632,584,0.5,1330413313
894,795,2.5,1304538221
567,175,3.5,1320381562
27,123,0.5,1257452996
630,227,1,1288344009
733,1926,4.5,1084380275
231,444,2.5,1018667237
565,1837,3.5,1095586596
807,428,1,1045933372
321,1107,3.5,1460643623
913,765,3.5,1085999269
233,1682,3.5,1549200676
670,632,2.5,1119224308
437,65,4.5,1110909978
781,1305,1,1207971155
533,1819,2,1412477617
403,1415,1,1236494753
53,428,4,1323611719
787,618,0.5,1273627958
313,925,4.5,1296939747
281,812,2.5,1321414984
726,107,1.5,1116645096
31,1572,2,1522796299
337,659,0.5,1025516706
183,1286,1.5,1007800878
23,1945,4,1332909974
544,1183,1,1385633138
446,265,1,1178086141
74,1492,4.5,1281208505
10,1226,2.5,1124144175
484,1957,2.5,1591831304
456,155,0.5,1347965099
566,1037,3,1543665367
564,1321,4,1301550975
660,896,3,1057263017
160,1858,3.5,1056404624
882,1522,2,1408756770
14,1621,1,1508002095
178,993,0.5,1581152250
412,1816,3,1372354607
878,245,4.5,1075450535
53,1324,5,1455333470
408,1386,2.5,1410670907
847,1378,1,1292975294
22,1852,0.5,1131483027
30,1545,1.5,1534354063
703,386,2,1326250369
260,759,3.5,1444853241
205,1336,4.5,1425532206
59,414,4,1047280426
471,1302,4.5,1204179231
776,1774,3.5,1026435853
466,715,5,1413464223
12,759,4,1338492603
631,747,4,1201028403
927,593,0.5,1335086068
974,1380,4.5,1099220161
290,1549,1,1104486375
850,839,3.5,1427313854
760,16,5,1380192873
354,993,5,1274633344
639,1069,2.5,1575581155
75,1345,2,1047920703
873,651,0.5,1545656030
716,1350,0.5,1387565517
561,148,1.5,1300247421
591,355,0.5,1414865286
441,1260,4,1475753111
991,703,1.5,1513443323
241,613,5,1184455288
861,105,1,1467983576
154,1498,3,1261053531
786,1786,2,1127226262
96,396,2,1255451811
726,1470,1,1386578872
294,606,1,1137703855
209,1244,3,1515986316
343,1834,2.5,1481341500
88,851,4.5,1132053717
818,1989,2,1290278872
776,442,2.5,1057324790
937,1669,0.5,1443879146
390,873,1,1195305367
325,667,1.5,1357424042
940,1052,2.5,1055032676
889,794,2.5,1252022131
832,475,2,1302693664
157,628,5,1181491277
668,1329,1.5,1529574293
651,1770,4.5,1266304883
633,1429,0.5,1528948986
577,1537,3,1279789178
619,502,3.5,1021994386
659,348,5,1289537369
137,1264,2,1484177308
923,1018,5,1012200255
674,570,1.5,1430366605
428,1871,4,1282201424
452,695,4.5,1494655645
612,1361,0.5,1198729030
850,26,5,1352470676
911,1433,4.5,1108704832
819,1101,3.5,1015659376
141,1953,0.5,1364800685
83,217,3.5,1032407175
177,1352,2.5,1558818910
198,837,5,1469623204
624,774,3.5,1435756140
568,1047,4.5,1431973838
972,1780,4,1437311043
691,670,3,1564183586
421,718,1,1207304954
401,310,4,1042787269
698,599,2,1304077616
471,267,4,1405284573
218,1439,3.5,1568103590
925,646,2,1438513937
929,1291,4,1451375445
828,1357,1,1383608201
987,1023,4.5,1551008022
729,1804,3,1442460422
632,450,3.5,1280239884
951,565,5,1542997634
906,1635,0.5,1085179658
175,1271,1.5,1583689427
23,1060,5,1306487858
725,1425,2.5,1328901590
917,28,3.5,1083422102
235,220,0.5,1501993896
13,406,4.5,1531264041
101,1638,2.5,1268804005
929,1799,1.5,1387499714
536,271,3.5,1555556551
876,1760,5,1399482488
523,1675,4,1163244359
785,792,5,1249522890
452,1535,5,1156357737
431,963,1.5,1383469305
793,1310,3.5,1446936950
606,1478,3.5,1055443369
713,1786,2,1485656490
533,834,5,1509623072
852,317,4.5,1441293902
979,1614,0.5,1164697933
723,1321,0.5,1114494070
652,338,2.5,1103765977
293,1331,1.5,1034190392
810,1452,5,1412021695
913,351,4.5,1211831859
101,511,2.5,1363433031
502,525,3.5,1401523011
304,1882,0.5,1271435930
871,492,1,1211900474
540,1932,2,1356222722
553,1618,4.5,1245639095
355,9,2.5,1081327493
303,1521,2.5,1211074223
496,1749,4.5,1142850657
658,1584,4,1500545884
768,561,1,1250325373
974,1845,3.5,1446040555
227,440,0.5,1299197290
236,1576,5,1573458589
873,1899,4.5,1001716655
892,792,1.5,1348912964
455,1762,1,1470254707
13,1992,2,1222450282
210,1132,2,1109554289
741,1269,1.5,1404091314
397,1279,1,1138896905
100,33,2.5,1182020891
31,1047,2,1226653091
898,845,2.5,1225779813
528,566,4,1443219006
649,1845,1,1011713508
329,49,4.5,1066084526
166,462,5,1392030916
459,590,0.5,1286743542
822,336,4,1017518469
952,1969,2.5,1380979635
982,1382,1,1544949437
993,1146,4,1272355967
100,1468,2.5,1453333325
621,359,5,1226780042
855,1626,5,1194684484
173,346,1.5,1067844446
749,193,3.5,1260544363
162,1440,2,1080240543
905,1401,5,1154925170
728,1487,3,1583763465
776,756,5,1089326476
263,1685,4,1287609198
804,1170,0.5,1076746739
274,478,1,1162532620
3,828,4,1454138659
28,890,3.5,1014293887
326,653,5,1434358649
940,408,4.5,1413623285
149,286,1,1596023822
540,1922,4,1389619917
488,851,3,1052935912
822,111,0.5,1047694639
438,620,2,1430555201
65,1903,1,1143196484
356,793,3.5,1032437487
533,50,4.5,1496408566
252,1038,3,1111956763
235,1158,2,1270595869
227,588,2.5,1164003133
525,596,0.5,1397011542
313,1367,2,1380275762
49,670,5,1350838568
118,1310,1.5,1491470293
54,1958,4.5,1109857834
650,314,3,1493152935
565,606,2,1382249470
44,297,1.5,1393608624
815,1630,2,1243502451
53,569,4,1574605518
586,1188,2.5,1081813614
558,832,0.5,1492273686
525,1521,2.5,1295105963
677,610,4,1335367912
102,16,2,1151332779
792,1368,1,1426788523
770,1102,1.5,1471575562
982,1370,4.5,1095459237
849,72,3.5,1561532647
868,270,1.5,1056845034
398,287,2.5,1315545743
138,66,1.5,1152439775
675,880,5,1041686757
921,68,2,1187222824
387,1217,4,1160385317
111,1079,1.5,1550822212
614,980,1.5,1274631970
17,1403,4,1204377506
780,974,5,1308764628
182,1192,5,1284101738
884,1433,3.5,1412830972
536,508,3.5,1098984461
541,1561,5,1558068630
171,1667,1,1346003484
409,837,3.5,1436721806
740,1126,5,1050983538
378,886,5,1445014856
188,794,1.5,1417155289
858,1832,3.5,1497754824
230,1830,2,1298360898
833,422,4,1234513144
852,1988,4,1264102352
119,775,3,1202897213
156,478,1.5,1587990459
784,926,3,1118182644
687,120,3,1135403477
465,1939,1.5,1207460629
104,1767,2,1530985320
604,1315,1,1369919345
698,488,0.5,1196980947
972,1185,1,1597182115
795,1697,3.5,1330712160
502,78,5,1341480657
693,1062,2.5,1110018147
682,1418,4.5,1216905748
699,441,1.5,1156451544
175,1564,1,1394931632
734,462,2,1247939687
745,612,1,1486796680
674,1318,3.5,1200907375
421,1424,5,1482178551
134,1660,3,1405853006
391,917,4,1180274271
992,1116,2.5,1415016367
736,1791,1,1224483515
501,609,2,1382495220
665,6,0.5,1581196651
33,681,1,1455784453
55,895,2,1216868156
954,271,3,1440921861
519,1644,2,1141858497
756,1923,2,1021407655
825,811,5,1423142086
638,559,5,1290488893
12,99,1,1469287419
528,526,4.5,1047929935
720,194,5,1453494030
555,1181,4,1478244557
373,1924,4,1292393531
484,1690,2.5,1442051677
973,1139,1.5,1031641154
647,396,3,1505983489
228,770,4.5,1127244215
623,1681,4,1321830876
307,1827,3.5,1290803652
457,1024,4,1163284653
160,1546,2,1477671718
331,880,3,1041708779
776,1238,2.5,1462902364
225,745,1,1397870566
983,683,4,1243497003
729,1557,1.5,1259189274
504,15,2.5,1116043226
456,1443,4,1442457472
45,368,4.5,1392261612
214,638,4.5,1533958066
59,853,2.5,1259256567
644,1877,1,1467602993
616,1237,3.5,1125004134
195,700,3.5,1134104501
925,1708,4,1353994875
489,1783,4,1427089656
157,5,2.5,1365437211
610,231,0.5,1088857238
226,1225,2,1027392575
412,1909,2,1128938150
205,1426,1.5,1503774906
79,1173,4,1453249646
124,1608,1.5,1378571252
471,1516,2.5,1114543340
940,1012,1,1544311454
218,1250,3,1059793895
516,586,3,1161359313
602,1843,4,1287644469
104,169,4,1076579614
393,761,0.5,1408317154
631,792,2.5,1106351784
645,1000,1,1177385733
824,152,5,1013656427
608,1016,2.5,1393132030
980,224,5,1037566446
434,504,4.5,1376172380
331,1761,2,1284357643
143,1574,4,1193080079
800,44,0.5,1244134470
540,697,4,1500011934
278,504,3,1352951712
233,1979,4,1554757620
529,1265,3,1405272710
571,930,1.5,1004430082
90,843,4,1366437267
492,351,2.5,1121027076
199,1746,5,1090392302
362,23,2.5,1581258533
441,1660,3.5,1244866894
26,598,3,1521748066
25,1067,4.5,1399799735
394,466,3.5,1070459542
507,40,1.5,1356103648
301,303,2.5,1194747649
